X,Y,id,name
23.7073339,37.9479832,409010922,Νικολάου Πλαστήρα
23.7079491,37.9484488,409010922,Νικολάου Πλαστήρα
23.7082718,37.9487066,409010922,Νικολάου Πλαστήρα
23.709151,37.9494024,409010922,Νικολάου Πλαστήρα
23.7094343,37.949637,409010922,Νικολάου Πλαστήρα
23.7101753,37.9502171,409010922,Νικολάου Πλαστήρα
23.7102341,37.9503284,409010922,Νικολάου Πλαστήρα
23.6971797,37.944382,413513638,
23.6966994,37.9443889,413513638,
23.6962151,37.9443957,413513638,
23.6950993,37.944416,413513638,
23.6942336,37.9444207,413513638,
23.6972121,37.9444134,413513639,
23.6972081,37.9443353,413513639,
23.6904543,37.9487158,419327763,Ελευθερίου Βενιζέλου
23.6913407,37.9493818,419327763,Ελευθερίου Βενιζέλου
23.6914493,37.9494634,419327763,Ελευθερίου Βενιζέλου
23.6914826,37.9494884,419327763,Ελευθερίου Βενιζέλου
23.6915463,37.9495348,419327763,Ελευθερίου Βενιζέλου
23.6913712,37.9496709,419327766,Ελευθερίου Βενιζέλου
23.6913147,37.9496281,419327766,Ελευθερίου Βενιζέλου
23.6911949,37.9495383,419327766,Ελευθερίου Βενιζέλου
23.6909824,37.9493808,419327766,Ελευθερίου Βενιζέλου
23.6903955,37.9489391,419327766,Ελευθερίου Βενιζέλου
23.6902864,37.9488562,419327766,Ελευθερίου Βενιζέλου
23.6904743,37.9488414,433224914,
23.6913122,37.9494878,433224914,
23.6915661,37.9496662,433224915,
23.6924584,37.9503159,433224915,
23.692535,37.9503698,433224916,
23.6933508,37.9509798,433224916,
23.6934387,37.9510452,433224917,
23.693709,37.951225,433224917,
23.6940037,37.9513945,433224917,
23.6919974,37.9400688,438622618,Αγορά
23.6917349,37.9398665,438622618,Αγορά
23.6920578,37.9396006,438622618,Αγορά
23.692319,37.9398028,438622618,Αγορά
23.6919974,37.9400688,438622618,Αγορά
23.6937491,37.9391679,439047211,
23.695825,37.9407972,439047211,
23.6958351,37.9405156,441081207,
23.699496,37.9433638,441081207,
23.7027936,37.9459291,441081207,
23.7148816,37.9553325,441081207,
23.7203152,37.959559,441081207,
23.7245064,37.9628189,441081207,
23.6999334,37.9438096,441081210,Ανδρέα Συγγρού
23.6997103,37.9436294,441081210,Ανδρέα Συγγρού
23.6974707,37.9418936,441081217,Ανδρέα Συγγρού
23.6973686,37.9418142,441081217,Ανδρέα Συγγρού
23.6957682,37.9405691,441081217,Ανδρέα Συγγρού
23.6997103,37.9436294,441081218,Ανδρέα Συγγρού
23.6993051,37.9433208,441081218,Ανδρέα Συγγρού
23.6990173,37.9430969,441081218,Ανδρέα Συγγρού
23.7022212,37.9455895,441081219,Ανδρέα Συγγρού
23.7020229,37.9454352,441081219,Ανδρέα Συγγρού
23.7013323,37.9448979,441081219,Ανδρέα Συγγρού
23.6992324,37.9435898,441081221,Αχιλλέως
23.698981,37.9437863,441081221,Αχιλλέως
23.6987653,37.9439548,441081221,Αχιλλέως
23.6995895,37.9448312,441081222,Σόλωνος
23.6995392,37.9448727,441081222,Σόλωνος
23.7087643,37.9503568,441115361,
23.7086114,37.9502426,441115361,
23.7085,37.9505759,441115362,
23.7084517,37.9506129,441115362,
23.7053499,37.9481244,442507382,
23.7054545,37.9482047,442507382,
23.7057316,37.947978,442507383,
23.7058303,37.9480535,442507383,
23.7058303,37.9480535,442507384,
23.7065678,37.9486311,442507384,
23.7065678,37.9486311,442507385,
23.7066165,37.948594,442507385,
23.7066165,37.948594,442507386,
23.7066545,37.9485648,442507386,
23.7052906,37.9476415,443055008,
23.7053468,37.9475961,443055008,
23.7053468,37.9475961,443055009,
23.7053733,37.947575,443055009,
23.7056093,37.9478846,443055010,
23.7052906,37.9476415,443055010,
23.7057316,37.947978,443055011,
23.7056093,37.9478846,443055011,
23.7052906,37.9476415,443055012,
23.7037958,37.9465013,443055012,
23.7036908,37.9464063,443055012,
23.703522,37.9462879,443055012,
23.7033587,37.9461515,443055012,
23.7033831,37.9461068,443055012,
23.7053032,37.9475868,443055601,
23.7041125,37.9466687,443055601,
23.7039093,37.946552,443055601,
23.7065867,37.9485745,443055602,
23.7053496,37.9476251,443055602,
23.7071654,37.94905,443055603,
23.7066551,37.9486232,443055603,
23.6939741,37.9431182,443845239,
23.6938936,37.9430587,443845239,
23.6936671,37.9428912,443845239,
23.6933645,37.9426675,443845239,
23.6929034,37.9423267,443845239,
23.6927793,37.9422349,443845239,
23.6926795,37.9421611,443845239,
23.6923487,37.9419166,443845239,
23.6920599,37.9417032,443845239,
23.6919169,37.9415975,443845239,
23.6917762,37.9414935,443845239,
23.6948257,37.9425539,443845240,
23.694713,37.9424712,443845240,
23.6941377,37.9420492,443845240,
23.693704,37.9417309,443845240,
23.6932854,37.9414238,443845240,
23.6928395,37.9410966,443845240,
23.6927113,37.9410025,443845240,
23.6926902,37.9409868,443845240,
23.7141494,37.9477063,447107697,
23.7141917,37.9478524,447107697,
23.6935294,37.9412746,447957830,
23.6934964,37.9412502,447957830,
23.6934671,37.9412284,447957830,
23.6935,37.9412009,447957830,
23.6935269,37.9411783,447957830,
23.6935569,37.9412005,447957830,
23.6935892,37.9412245,447957830,
23.6935628,37.9412466,447957830,
23.6935294,37.9412746,447957830,
23.6928797,37.9407488,448001262,
23.6929899,37.9408293,448001262,
23.6952117,37.942086,448001263,
23.6942936,37.9414096,448001263,
23.6937647,37.941028,448001263,
23.6933011,37.9406928,448001263,
23.6954262,37.9420934,448001264,
23.6952117,37.942086,448001264,
23.6946914,37.9420682,448001264,
23.6941377,37.9420492,448001264,
23.693661,37.9420312,448001264,
23.6944223,37.9413395,448001265,
23.6942936,37.9414096,448001265,
23.6941762,37.9414736,448001265,
23.6940036,37.9415677,448001265,
23.6938407,37.9416564,448001265,
23.693704,37.9417309,448001265,
23.6934426,37.9418734,448001265,
23.6938727,37.9409383,448001266,
23.6937647,37.941028,448001266,
23.693661,37.941114,448001266,
23.6935569,37.9412005,448001266,
23.6938407,37.9416564,448001267,
23.6933972,37.9413318,448001267,
23.6928492,37.9409301,448001267,
23.6915536,37.9399751,448001267,
23.6934095,37.9406359,448001268,
23.6933011,37.9406928,448001268,
23.6931627,37.9407655,448001268,
23.6930113,37.940845,448001268,
23.6928492,37.9409301,448001268,
23.6927113,37.9410025,448001268,
23.6925224,37.9411017,448001268,
23.6921987,37.9412717,448001268,
23.6919893,37.9413816,448001268,
23.6917762,37.9414935,448001268,
23.6916051,37.9415833,448001268,
23.6915545,37.9416099,448001268,
23.6914146,37.9416833,448001268,
23.6912406,37.9417747,448001268,
23.6911962,37.941798,448001268,
23.6941762,37.9414736,448001269,
23.693661,37.941114,448001269,
23.6931627,37.9407655,448001269,
23.6934964,37.9412502,448001270,
23.6933972,37.9413318,448001270,
23.6932854,37.9414238,448001270,
23.6930738,37.9415979,448001270,
23.6935628,37.9412466,448001271,
23.6940036,37.9415677,448001271,
23.6946914,37.9420682,448001271,
23.6929899,37.9408293,448001272,
23.6930113,37.940845,448001272,
23.6935,37.9412009,448001272,
23.6926902,37.9409868,448001273,
23.6925356,37.9408734,448001273,
23.6954262,37.9420934,448001274,
23.6954767,37.9420908,448001274,
23.6955236,37.9420591,448001274,
23.695537,37.9419944,448001274,
23.6956709,37.9418888,448001274,
23.6958001,37.9419518,448001274,
23.6929657,37.9421326,448001275,
23.6927793,37.9422349,448001275,
23.6926048,37.9423301,448001275,
23.6925871,37.9423397,448001275,
23.6924019,37.9424405,448001275,
23.6922072,37.9425466,448001275,
23.6920069,37.9426559,448001275,
23.6939741,37.9431182,448001276,
23.6940146,37.9431485,448001276,
23.6940438,37.9431751,448001276,
23.6948257,37.9425539,448001279,
23.6948428,37.9425958,448001279,
23.694898,37.9426136,448001279,
23.6920069,37.9426559,448001280,
23.6919332,37.9427036,448001280,
23.6911962,37.941798,448001282,
23.6909922,37.9419051,448001282,
23.6929362,37.9438079,448473541,Φιλίππου
23.6926468,37.9438719,448473541,Φιλίππου
23.6923543,37.9439318,448473541,Φιλίππου
23.6918888,37.9440332,448473541,Φιλίππου
23.6918264,37.9440463,448473541,Φιλίππου
23.6917416,37.9440641,448473541,Φιλίππου
23.6916795,37.9440741,448473541,Φιλίππου
23.6916411,37.9440803,448473541,Φιλίππου
23.6915516,37.9440849,448473541,Φιλίππου
23.6914662,37.9440776,448473541,Φιλίππου
23.6913871,37.9440617,448473541,Φιλίππου
23.7038957,37.9475531,449064547,Αγνώστου Στρατιώτου
23.7042018,37.947786,449064547,Αγνώστου Στρατιώτου
23.7025423,37.9456339,451545183,
23.7027608,37.9456536,451545183,
23.703522,37.9462879,451545189,
23.703562,37.9462412,451545189,
23.7027608,37.9456536,451545193,Ανδρέα Συγγρού
23.7029537,37.9457913,451545193,Ανδρέα Συγγρού
23.6954347,37.9374826,451762319,Αγίων Αναργύρων
23.6970824,37.938805,451762319,Αγίων Αναργύρων
23.6980158,37.9395486,451762319,Αγίων Αναργύρων
23.6987843,37.9401578,451762319,Αγίων Αναργύρων
23.6990176,37.9403534,451762319,Αγίων Αναργύρων
23.6988098,37.9443364,454446679,Δοϊράνης
23.6985347,37.9441059,454446679,Δοϊράνης
23.6988098,37.9443364,454446680,Λάμπρου Κατσώνη
23.6988981,37.9443376,454446680,Λάμπρου Κατσώνη
23.6938935,37.9443861,454448096,Λάμπρου Κατσώνη
23.6940024,37.9443839,454448096,Λάμπρου Κατσώνη
23.6940024,37.9443839,454448099,Λάμπρου Κατσώνη
23.6940962,37.9443818,454448099,Λάμπρου Κατσώνη
23.6941623,37.9443784,454448099,Λάμπρου Κατσώνη
23.694465,37.9443741,454448099,Λάμπρου Κατσώνη
23.6951825,37.9443637,454448099,Λάμπρου Κατσώνη
23.695409,37.9443609,454448099,Λάμπρου Κατσώνη
23.6962363,37.9443503,454448099,Λάμπρου Κατσώνη
23.7008705,37.9415582,459373053,
23.7007675,37.9415582,459373053,
23.7001355,37.9412003,459373054,Αγ.Αναργύρων
23.7005514,37.9415165,459373054,Αγ.Αναργύρων
23.7005514,37.9415165,459373055,Αγ.Αναργύρων
23.7006995,37.9416181,459373055,Αγ.Αναργύρων
23.7007314,37.9416333,459373055,Αγ.Αναργύρων
23.7007689,37.9416379,459373055,Αγ.Αναργύρων
23.7007704,37.9394142,459373056,Ιάσονος
23.7008123,37.9393652,459373056,Ιάσονος
23.7008749,37.9393197,459373056,Ιάσονος
23.714549,37.944842,459387349,
23.7145298,37.9448001,459387349,
23.7145088,37.9447679,459387349,
23.7144259,37.9446574,459387349,
23.7144061,37.9446215,459387349,
23.714385,37.9445699,459387349,
23.7146592,37.9456243,459387351,Ελευθερίου Βενιζέλου
23.7144838,37.9450152,459387351,Ελευθερίου Βενιζέλου
23.7137741,37.9421727,459387352,Λεωφόρος Ελευθερίου Βενιζέλου
23.7138022,37.9422667,459387352,Λεωφόρος Ελευθερίου Βενιζέλου
23.7139091,37.9426106,459387352,Λεωφόρος Ελευθερίου Βενιζέλου
23.7140474,37.9430559,459387352,Λεωφόρος Ελευθερίου Βενιζέλου
23.7140633,37.9431045,459387352,Λεωφόρος Ελευθερίου Βενιζέλου
23.7138914,37.9431332,459387353,Δορυλαίου
23.7139402,37.9431255,459387353,Δορυλαίου
23.7140151,37.9431126,459387353,Δορυλαίου
23.7140633,37.9431045,459387353,Δορυλαίου
23.7138914,37.9431332,459387354,Ελευθερίου Βενιζέλου
23.7137794,37.9427708,459387354,Ελευθερίου Βενιζέλου
23.7136254,37.9422726,459387354,Ελευθερίου Βενιζέλου
23.7136162,37.9422424,459387354,Ελευθερίου Βενιζέλου
23.7135904,37.9421784,459387354,Ελευθερίου Βενιζέλου
23.7127291,37.9400283,459387355,Αϊδινίου
23.7127935,37.9396906,459387355,Αϊδινίου
23.7129341,37.9400958,459387356,Μενεμένης
23.7128483,37.9400535,459387356,Μενεμένης
23.7127291,37.9400283,459387356,Μενεμένης
23.7144838,37.9450152,459494165,
23.7145674,37.9450132,459494165,
23.7145674,37.9450132,459494168,
23.7135421,37.9417327,459494168,
23.7129564,37.9398766,459494168,
23.7127795,37.9393141,459494168,
23.7127122,37.9391327,459494168,
23.7126273,37.9389303,459494168,
23.71252,37.9386114,459494168,
23.7124397,37.93834,459494168,
23.7123795,37.9380818,459494168,
23.7123034,37.9377845,459494168,
23.712222,37.9375082,459494168,
23.7119619,37.9367071,459494168,
23.7114827,37.9351838,459494168,
23.7113751,37.934844,459494168,
23.7109348,37.9334369,459494168,
23.7148433,37.9468277,461227308,
23.7122615,37.9473376,461227308,
23.7121144,37.946891,461227308,
23.7147007,37.9463671,461227308,
23.7148433,37.9468277,461227308,
23.6926735,37.9447283,462479335,
23.692493,37.9448534,462479335,
23.6922959,37.944957,462479335,
23.6922262,37.9449898,462479335,
23.7001678,37.9452722,463203409,
23.7003623,37.9450933,463203409,
23.7003516,37.9450605,463203409,
23.7002818,37.944923,463203409,
23.700251,37.9448215,463203409,
23.7002349,37.9447517,463203409,
23.7002148,37.9446956,463203409,
23.6999878,37.9445086,463203410,
23.7002148,37.9446956,463203410,
23.6991621,37.9451648,463204875,
23.6989729,37.9450229,463204875,
23.6989004,37.9449658,463204875,
23.6988495,37.9449119,463204875,
23.6988173,37.9448579,463204875,
23.6987824,37.9447776,463204875,
23.6987382,37.9445343,463204875,
23.6983469,37.9466908,463211890,
23.6986165,37.9464697,463211890,
23.6986313,37.946438,463211890,
23.6986635,37.9464031,463211890,
23.6987359,37.9463524,463211890,
23.698803,37.9463312,463211890,
23.6988566,37.9462984,463211890,
23.6989599,37.9462265,463211890,
23.6989947,37.9462138,463211890,
23.6990323,37.946217,463211890,
23.6990725,37.9462371,463211890,
23.699094,37.9462646,463211890,
23.699098,37.9463048,463211890,
23.6990859,37.946364,463211890,
23.6990832,37.9464105,463211890,
23.6990846,37.9464528,463211890,
23.6990672,37.946475,463211890,
23.6990081,37.9465258,463211890,
23.6989089,37.9465681,463211890,
23.6988472,37.9466093,463211890,
23.6988217,37.946639,463211890,
23.7025196,37.9476913,463400224,
23.7027495,37.9478599,463400224,
23.7028943,37.9479477,463400224,
23.7047017,37.9487798,463659250,Σκρα
23.7053695,37.9482009,463659250,Σκρα
23.7047733,37.9488347,463659254,Σκρα
23.7047328,37.9488707,463659254,Σκρα
23.7047733,37.9488347,463659258,Δοϊράνης
23.7052535,37.9492029,463659258,Δοϊράνης
23.705605,37.9494675,463659258,Δοϊράνης
23.706491,37.950155,463659258,Δοϊράνης
23.7047017,37.9487798,463659261,Δοϊράνης
23.7047733,37.9488347,463659261,Δοϊράνης
23.7047328,37.9488707,463659264,Δοϊράνης
23.7046618,37.9488161,463659264,Δοϊράνης
23.703782,37.9481343,463659264,Δοϊράνης
23.7029648,37.9475035,463659264,Δοϊράνης
23.7029374,37.9474812,463659264,Δοϊράνης
23.7028521,37.9474108,463659264,Δοϊράνης
23.7054474,37.9482652,463659267,Σκρα
23.7048162,37.9487985,463659267,Σκρα
23.7047733,37.9488347,463659267,Σκρα
23.7047328,37.9488707,463659270,Σκρα
23.7040019,37.9495205,463659270,Σκρα
23.7032585,37.9501927,463659270,Σκρα
23.7026875,37.9507166,463659270,Σκρα
23.7026566,37.950745,463659270,Σκρα
23.702586,37.9508097,463659270,Σκρα
23.7025226,37.9507646,463659274,Σκρα
23.7025894,37.9507047,463659274,Σκρα
23.703196,37.9501495,463659274,Σκρα
23.7039322,37.9494718,463659274,Σκρα
23.7042617,37.94918,463659274,Σκρα
23.7046094,37.9488638,463659274,Σκρα
23.7046618,37.9488161,463659274,Σκρα
23.7047017,37.9487798,463659274,Σκρα
23.702586,37.9508097,463659278,Δημοσθένους
23.7025226,37.9507646,463659278,Δημοσθένους
23.7054221,37.9528062,463659281,Δημοσθένους
23.7049777,37.9524919,463659281,Δημοσθένους
23.7043868,37.9520839,463659281,Δημοσθένους
23.704014,37.9518206,463659281,Δημοσθένους
23.7034461,37.9514197,463659281,Δημοσθένους
23.7030704,37.9511491,463659281,Δημοσθένους
23.7029422,37.951061,463659281,Δημοσθένους
23.7026582,37.9508615,463659281,Δημοσθένους
23.7026357,37.9508451,463659281,Δημοσθένους
23.702586,37.9508097,463659281,Δημοσθένους
23.6940098,37.9490852,464288458,
23.6935703,37.9487049,464288458,
23.6935407,37.9486943,464288458,
23.6935072,37.9486933,464288458,
23.6934764,37.9487038,464288458,
23.6969138,37.9496932,464297142,
23.6975028,37.9491753,464297142,
23.6988229,37.941399,468287533,
23.6990512,37.9412348,468287533,
23.7094355,37.9496947,468314353,
23.71009,37.9501971,468314353,
23.7139115,37.9475643,468329032,
23.7139813,37.9477824,468329032,
23.7140684,37.9480328,468329033,
23.7139813,37.9477824,468329033,
23.7143458,37.9477108,468329034,
23.7144144,37.9479556,468329034,
23.704758,37.9471021,468658603,Τράλλεων
23.705338,37.9466553,468658603,Τράλλεων
23.7101348,37.9406677,469551323,
23.7099138,37.9404684,469551323,
23.7098696,37.9404335,469551323,
23.7098293,37.9403881,469551323,
23.7098293,37.9403881,469551324,
23.7098293,37.940351,469551324,
23.7098521,37.940313,469551324,
23.7099018,37.9402939,469551324,
23.7099688,37.9402865,469551324,
23.7100157,37.9402971,469551324,
23.7100466,37.9403151,469551324,
23.7100533,37.9403415,469551324,
23.7100453,37.9403701,469551324,
23.7100117,37.9404007,469551324,
23.7099688,37.9404314,469551324,
23.7099138,37.9404684,469551324,
23.701687,37.9423851,469664699,
23.7021024,37.9422795,469664699,
23.7023649,37.9422515,469664699,
23.7038382,37.939309,469683161,
23.7033902,37.9394315,469683161,
23.7099009,37.9393728,474633309,
23.7100694,37.9394003,474633309,
23.7101891,37.9394527,474633309,
23.71017,37.9395916,474633310,
23.7101274,37.9395891,474633310,
23.7101008,37.9395681,474633310,
23.7100936,37.9395452,474633310,
23.7100912,37.9395128,474633310,
23.7100863,37.9394804,474633310,
23.7100791,37.9394499,474633310,
23.7100791,37.939427,474633310,
23.7100694,37.9394003,474633310,
23.7099255,37.9396871,474633311,
23.7101008,37.9395681,474633311,
23.7107044,37.9396151,474633312,
23.7105145,37.9395804,474633312,
23.7104636,37.9395711,474633312,
23.7106613,37.9393384,474633313,
23.710606,37.9393908,474633313,
23.7105843,37.9394461,474633313,
23.710565,37.9394957,474633313,
23.7105145,37.9395804,474633313,
23.7102259,37.9391707,474633314,
23.7102087,37.9392975,474633314,
23.710278,37.9394126,474633314,
23.7105168,37.9398011,474633315,
23.7103852,37.939645,474633315,
23.7103255,37.9396588,474633316,
23.7102636,37.9396535,474633316,
23.710209,37.9396299,474633316,
23.71017,37.9395916,474633316,
23.7101525,37.9395445,474633316,
23.7101592,37.9394957,474633316,
23.7101891,37.9394527,474633316,
23.7102376,37.9394219,474633316,
23.710278,37.9394126,474633316,
23.7102973,37.9394081,474633316,
23.7103592,37.9394134,474633316,
23.7104138,37.9394369,474633316,
23.7104528,37.9394752,474633316,
23.7104703,37.9395223,474633316,
23.7104636,37.9395711,474633316,
23.7104337,37.9396142,474633316,
23.7103852,37.939645,474633316,
23.7103255,37.9396588,474633316,
23.7077913,37.9401548,474635395,
23.7076433,37.9402025,474635395,
23.7076041,37.9402109,474635395,
23.7074452,37.9402451,474635395,
23.7074064,37.9404203,474635395,
23.7074253,37.9402119,474635396,
23.7074452,37.9402451,474635396,
23.707613,37.9403481,474635397,
23.7076041,37.9402109,474635397,
23.6942805,37.9427926,491585999,
23.6940255,37.9426097,491585999,
23.6937164,37.9423861,491585999,
23.6934978,37.9422224,491585999,
23.6932763,37.9430909,491586001,
23.6928031,37.9427442,491586001,
23.6927226,37.9426861,491586001,
23.6926595,37.9426377,491586001,
23.6926199,37.9426073,491586001,
23.6924467,37.9424745,491586001,
23.6924019,37.9424405,491586001,
23.6923864,37.9424283,491586001,
23.6920479,37.9421694,491586001,
23.6917869,37.9419687,491586001,
23.6917114,37.9419109,491586001,
23.6916312,37.9418494,491586001,
23.6915624,37.9417967,491586001,
23.6914146,37.9416833,491586001,
23.6952117,37.942086,491586003,
23.694713,37.9424712,491586003,
23.6942805,37.9427926,491586003,
23.6941553,37.9428856,491586003,
23.6938936,37.9430587,491586003,
23.6932568,37.9434883,491586003,
23.6926833,37.9432333,491586004,
23.6927342,37.9430204,491586004,
23.6928031,37.9427442,491586004,
23.6928577,37.9425251,491586004,
23.6929034,37.9423267,491586004,
23.6923864,37.9424283,491586006,
23.692367,37.9421647,491586006,
23.6923487,37.9419166,491586006,
23.6917114,37.9419109,491586008,
23.6920409,37.9419138,491586008,
23.6923487,37.9419166,491586008,
23.6915633,37.9420345,491586010,
23.6915624,37.9417967,491586010,
23.6915545,37.9416099,491586010,
23.6925871,37.9423397,491586012,
23.692367,37.9421647,491586012,
23.6920409,37.9419138,491586012,
23.6919165,37.9418231,491586012,
23.691789,37.941725,491586012,
23.6916051,37.9415833,491586012,
23.6922072,37.9425466,491586013,
23.6917365,37.9421739,491586013,
23.6916382,37.9420948,491586013,
23.6915633,37.9420345,491586013,
23.6912406,37.9417747,491586013,
23.6912322,37.9417535,491586013,
23.6912371,37.9417368,491586013,
23.6912605,37.9417183,491586013,
23.6912928,37.941699,491586013,
23.6913062,37.9416788,491586013,
23.6913084,37.9416568,491586013,
23.6913028,37.9416366,491586013,
23.6912906,37.941619,491586013,
23.6912789,37.9416075,491586013,
23.6942062,37.9424679,491586015,
23.6940255,37.9426097,491586015,
23.6936671,37.9428912,491586015,
23.6934281,37.9430874,491586015,
23.6941377,37.9420492,491586017,
23.6939185,37.9422245,491586017,
23.6937164,37.9423861,491586017,
23.6935176,37.9425451,491586017,
23.6933645,37.9426675,491586017,
23.6924204,37.9414227,491586019,
23.6921987,37.9412717,491586019,
23.6921426,37.941225,491586019,
23.6920329,37.9411413,491586019,
23.6925224,37.9411017,491586020,
23.6924394,37.941058,491586020,
23.6923455,37.9410411,491586020,
23.6922849,37.9410355,491586020,
23.6921792,37.9410387,491586020,
23.6919893,37.9413816,491586022,
23.6919522,37.9413226,491586022,
23.691928,37.9412896,491586022,
23.6918906,37.94126,491586022,
23.6917762,37.9414935,491586024,
23.6917605,37.9414363,491586024,
23.6917646,37.941385,491586024,
23.6917849,37.9413273,491586024,
23.6923455,37.9410411,491586026,
23.6922658,37.9411225,491586026,
23.6922031,37.9411783,491586026,
23.6921426,37.941225,491586026,
23.6919165,37.9418231,491586204,
23.6919169,37.9415975,491586204,
23.6917365,37.9421739,491586205,
23.6920479,37.9421694,491586205,
23.692367,37.9421647,491586205,
23.6926795,37.9421611,491586205,
23.6917869,37.9419687,491586206,
23.6916382,37.9420948,491586206,
23.6916312,37.9418494,491586207,
23.691789,37.941725,491586207,
23.6924467,37.9424745,491586275,
23.6924206,37.9426406,491586275,
23.6927226,37.9426861,491586277,
23.6925911,37.9427086,491586277,
23.6925094,37.942723,491586277,
23.6927342,37.9430204,491586278,
23.692469,37.9428394,491586278,
23.6920599,37.9417032,493433066,
23.6922141,37.9415832,493433066,
23.6924204,37.9414227,493433066,
23.6926145,37.9412717,493433066,
23.6928395,37.9410966,493433066,
23.6926145,37.9412717,493433068,
23.6934426,37.9418734,493433068,
23.6929657,37.9421326,493433070,
23.6922141,37.9415832,493433070,
23.6934426,37.9418734,493433226,
23.693661,37.9420312,493433226,
23.6939185,37.9422245,493433226,
23.6929657,37.9421326,493433227,
23.6935176,37.9425451,493433227,
23.6914146,37.9416833,498896439,
23.6912988,37.94159,498896439,
23.6916051,37.9415833,498896440,
23.691588,37.9415673,498896440,
23.6915668,37.9415542,498896440,
23.6915412,37.9415471,498896440,
23.6915111,37.9415427,498896440,
23.691481,37.9415445,498896440,
23.6914565,37.9415498,498896440,
23.6914275,37.9415594,498896440,
23.6914029,37.9415735,498896440,
23.691384,37.9415814,498896440,
23.6913606,37.9415849,498896440,
23.6913405,37.9415823,498896440,
23.6913182,37.9415729,498896440,
23.6926048,37.9423301,504516291,
23.692654,37.9423749,504516291,
23.6926941,37.9424901,504516347,
23.6926595,37.9426377,504516347,
23.6927849,37.9424745,504516375,
23.6928577,37.9425251,504516375,
23.6926199,37.9426073,504516918,
23.6925978,37.9426234,504516918,
23.6925223,37.9426216,504516918,
23.6924657,37.942663,504516918,
23.6925978,37.9426234,504516919,
23.6925793,37.9426447,504516919,
23.6925911,37.9427086,504516919,
23.6911671,37.9417673,504798848,
23.69094,37.9418871,504798848,
23.6906113,37.9416434,504798848,
23.691131,37.9409677,504798848,
23.6917348,37.9414762,504798848,
23.6916238,37.9415357,504798848,
23.692416,37.9397735,505100189,
23.6929636,37.9402051,505100189,
23.6934451,37.9405807,505100189,
23.6920928,37.9395506,505100254,
23.6917343,37.93928,505100254,
23.700445,37.9443918,511298597,Ανδρέα Συγγρού
23.7000497,37.9440797,511298597,Ανδρέα Συγγρού
23.6997538,37.9438553,511298597,Ανδρέα Συγγρού
23.6994594,37.94363,511298597,Ανδρέα Συγγρού
23.6989946,37.9444071,511298630,Δοϊράνης
23.6990773,37.9444639,511298630,Δοϊράνης
23.699276,37.9446003,511298630,Δοϊράνης
23.6993524,37.9444044,511298631,Λάμπρου Κατσώνη
23.699124,37.9444085,511298631,Λάμπρου Κατσώνη
23.6989946,37.9444071,511298631,Λάμπρου Κατσώνη
23.6982518,37.9443239,511298669,Λάμπρου Κατσώνη
23.6985319,37.9443292,511298669,Λάμπρου Κατσώνη
23.6987513,37.944335,511298669,Λάμπρου Κατσώνη
23.6988098,37.9443364,511298669,Λάμπρου Κατσώνη
23.699276,37.9446003,511298754,Δοϊράνης
23.6993246,37.9446342,511298754,Δοϊράνης
23.6995895,37.9448312,511298754,Δοϊράνης
23.7001678,37.9452722,511298754,Δοϊράνης
23.7006146,37.9456128,511298754,Δοϊράνης
23.6985347,37.9441059,511298755,Δοϊράνης
23.6984449,37.9440119,511298755,Δοϊράνης
23.6975419,37.9432963,511298755,Δοϊράνης
23.6990277,37.9445009,511299040,
23.6990773,37.9444639,511299040,
23.6992017,37.9444588,511299040,
23.6992521,37.944489,511299040,
23.6987513,37.944335,511299041,
23.6987484,37.9444035,511299041,
23.6936839,37.9443897,511299502,Λάμπρου Κατσώνη
23.6937977,37.9443879,511299502,Λάμπρου Κατσώνη
23.6938935,37.9443861,511299502,Λάμπρου Κατσώνη
23.6943875,37.9441992,511299503,Λυσικράτους
23.6943683,37.9442579,511299503,Λυσικράτους
23.6943737,37.9443065,511299503,Λυσικράτους
23.6944032,37.9443425,511299503,Λυσικράτους
23.694465,37.9443741,511299503,Λυσικράτους
23.6940282,37.9444985,511299504,Δημοσθένους
23.6939774,37.9444562,511299504,Δημοσθένους
23.6940282,37.9444985,511299505,Λυσικράτους
23.69392,37.9445783,511299505,Λυσικράτους
23.6932223,37.9451073,511299505,Λυσικράτους
23.6930401,37.9452543,511299505,Λυσικράτους
23.6924966,37.9456609,511299505,Λυσικράτους
23.6918115,37.9461543,511299505,Λυσικράτους
23.6912038,37.9465932,511299505,Λυσικράτους
23.6907052,37.9469378,511299505,Λυσικράτους
23.6906367,37.9469851,511299505,Λυσικράτους
23.6903766,37.9471554,511299505,Λυσικράτους
23.6901189,37.9473407,511299505,Λυσικράτους
23.6895005,37.9478426,511299505,Λυσικράτους
23.6894658,37.9478699,511299505,Λυσικράτους
23.6893919,37.9479281,511299505,Λυσικράτους
23.6941623,37.9443784,511299506,Λυσικράτους
23.6943875,37.9441992,511299506,Λυσικράτους
23.6937408,37.9442589,511299507,Δημοσθένους
23.6931252,37.9437589,511299507,Δημοσθένους
23.6940919,37.9444544,511299509,Λάμπρου Κατσώνη
23.6939774,37.9444562,511299509,Λάμπρου Κατσώνη
23.6943066,37.9446258,511299511,Δημοσθένους
23.6950556,37.9452432,511299511,Δημοσθένους
23.6950891,37.9453103,511299511,Δημοσθένους
23.6985843,37.9440589,511299731,Δοϊράνης
